last day voice use,last day data use
9.931054,12.935571
17.191431,11.450454
3.332205,8.124743
6.778785,9.478840
13.381555,5.379897
,11.306664
12.349172,15.784410
13.281051,10.080755
2.833213,5.693732
7.843849,12.035207
4.189655,10.634268
6.821107,11.881429
13.122501,11.606042
10.134956,14.833979
13.896688,12.085125
0.000000,14.154798
13.015433,7.081709
0.693147,12.235622
15.635262,11.278519
9.223257,11.497649
12.648268,13.574935
10.146081,13.321029
13.067054,8.973225
4.219508,13.103128
14.862247,8.140024
13.827429,12.156515
10.318639,15.302400
14.615516,6.499787
9.023288,1.098612
9.482198,12.620709
13.710240,11.141891
12.739910,12.252794
4.521789,9.897620
11.789511,11.348428
11.407387,6.049733
4.442651,13.121057
11.028855,14.281499
10.961781,14.166657
9.835583,10.894682
0.000000,13.184848
0.693147,8.619208
6.828712,10.044075
9.358157,3.871201
13.023137,11.215207
14.148553,11.681689
9.913141,6.688355
13.754885,11.930154
5.811141,13.514016
11.802658,3.663562
14.305311,9.551089
13.115456,5.648974
11.265912,12.054686
7.589336,14.463118
7.959975,13.870035
12.654897,9.831938
7.301822,4.691348
1.098612,9.044522
10.474298,15.140420
13.295785,0.693147
3.178054,8.097122
10.793824,9.457279
11.405875,2.944439
9.746717,2.484907
7.013915,11.989644
7.559038,8.893710
15.527026,13.191109
13.544506,12.607202
1.609438,12.608072
11.274224,12.155137
13.756472,14.887288
7.689829,9.767725
13.250188,10.877575
12.625589,8.749574
2.564949,13.839265
13.052430,9.192889
10.869901,11.239528
13.819244,12.725185
9.090768,13.768103
9.201401,9.403272
14.205212,13.770472
12.096079,10.552500
15.791105,14.058550
11.200322,6.173786
6.369901,12.552053
15.844979,15.321920
12.432634,13.464930
9.061492,12.933471
12.302101,11.381369
10.317648,9.586857
0.000000,13.354904
9.563318,5.843544
6.726233,6.510258
7.331715,12.181847
10.308586,11.295565
14.851641,10.253017
11.533718,9.163773
10.966870,10.578700
6.016157,13.222375
11.819851,7.403670
6.982863,11.923332
7.102499,6.104793
,14.492210
13.142227,15.478581
9.343209,8.114923
12.310050,10.551245
12.232719,10.499022
11.396897,10.878877
13.701739,7.430114
9.511925,1.098612
8.739536,13.057426
2.639057,6.156979
13.094188,14.151005
11.559236,7.738052
13.288081,5.686975
14.561127,11.260804
13.488483,14.032820
3.178054,12.581202
13.825591,10.469511
10.152845,15.758855
10.648681,11.677363
16.128066,2.484907
8.772920,10.070315
7.316548,3.850148
11.222667,11.014687
10.908961,15.120739
14.702534,3.332205
11.266667,16.503599
12.078626,13.479341
,11.113268
11.559971,11.475006
13.707090,14.733315
14.449170,14.834402
9.187583,6.910751
8.591373,15.636454
12.355819,10.057667
11.273500,15.774315
5.552960,9.457279
10.837952,11.677405
0.693147,15.631340
7.540090,5.049856
1.945910,4.927254
14.575791,12.087306
15.505571,14.028264
11.771861,10.602567
11.734620,13.344676
10.240531,9.960954
13.651443,8.547916
11.198927,14.135296
2.639057,8.627661
6.165418,15.325426
8.913954,10.729679
11.616321,8.757941
14.545374,12.056830
12.446514,10.921052
7.765993,13.888825
14.675575,16.328216
10.710298,11.625272
10.593179,5.323010
0.693147,15.273045
11.678406,10.308819
12.170865,10.865803
7.021976,11.664057
8.437284,7.554859
9.991361,7.992269
6.897705,10.875099
13.581695,5.902633
14.045036,12.327144
10.722695,13.588300
10.973700,4.672829
13.097306,14.774112
9.906184,7.150701
9.966650,15.370310
14.826848,11.456038
14.253303,12.026378
14.441214,13.441051
15.877607,12.861375
10.510123,0.000000
13.200707,11.689816
12.962601,15.569234
12.888803,10.053200
9.507700,13.969651
14.447017,10.196679
15.475894,13.730691
12.414525,13.430830
11.311311,9.682903
16.814189,
4.584967,11.058165
12.852293,12.693477
11.320432,5.480639
15.554572,7.018402
8.586906,10.626169
8.251142,12.945063
7.028201,2.772589
7.982075,12.899895
10.682996,13.594333
13.178876,13.698314
2.197225,10.849454
7.336286,15.489409
13.134197,14.397183
13.584943,16.138781
11.117079,15.370797
11.913706,15.818711
8.290293,10.385728
13.708757,5.616771
5.375278,3.850148
4.820282,8.085179
13.217710,9.626284
11.744561,7.681560
12.125042,8.426174
3.828641,14.728328
4.976734,13.157429
14.075395,
14.493463,7.837554
12.716027,11.220472
11.960006,11.872102
13.259717,9.156412
13.377667,11.114267
10.301760,5.030438
8.779250,13.150045
6.923629,11.053648
8.666819,14.909984
9.503681,6.442540
7.647309,12.917875
5.365976,10.244592
10.325875,15.697272
8.327001,12.280800
15.217751,
13.500689,12.436740
14.845859,17.429736
11.853603,15.350011
5.293305,15.493531
8.021913,2.484907
16.019121,15.111609
10.385389,15.283596
12.350255,8.938269
16.480671,13.860864
5.932245,7.125283
13.453952,2.772589
13.074779,11.958796
9.635347,11.212118
10.848405,10.522369
16.368154,12.218614
8.613775,13.023870
10.985242,13.182856
14.652971,3.401197
1.945910,3.091042
9.954086,11.861397
9.674200,12.975901
14.352715,14.003909
16.121138,12.113294
4.700480,11.186752
9.122711,13.759558
11.758057,11.441096
11.404003,13.975324
9.480596,7.758333
11.791557,11.806855
11.251963,7.262629
11.007087,6.770789
7.279319,5.225747
3.891820,12.062531
10.000796,7.607381
13.334244,10.818618
3.828641,16.654903
10.659891,12.976241
1.609438,15.270473
11.923849,8.172729
16.885438,9.190546
10.094025,14.211209
0.000000,11.907822
12.965913,4.812184
13.938151,12.662823
13.929158,7.738488
8.890824,11.863984
13.365578,14.943284
13.096834,11.563514
11.073583,11.565992
6.766192,15.229812
11.721459,14.402484
9.914576,14.195216
10.741492,4.219508
11.534286,11.214398
7.437206,10.906323
12.256114,15.003921
15.046412,8.422003
4.143135,15.667761
14.182551,13.082861
10.659844,11.699944
10.490079,13.336474
13.572177,15.400217
5.293305,11.920701
11.821410,10.868987
6.946014,9.831669
11.954825,6.908755
14.599659,12.854745
8.478868,10.849434
9.752490,12.650043
8.591558,14.830723
5.003946,11.702951
15.447097,9.621058
9.537556,10.586913
9.543880,7.854381
0.000000,10.722937
11.692610,13.756278
4.934474,11.263387
14.761705,11.820425
15.530501,14.927836
10.486373,3.931826
11.463525,16.101900
13.026716,14.808897
9.470780,16.439943
14.143546,10.826019
11.555927,11.404794
14.297175,7.810758
6.003887,11.439925
9.553504,9.262648
6.218600,8.605936
13.532553,7.712444
,12.190019
15.562240,0.000000
14.662036,14.354966
10.034910,8.373785
4.369448,14.295857
10.510668,9.604542
10.998192,5.003946
7.727535,6.499787
10.008838,12.479457
6.618739,7.565793
12.494596,12.089410
11.064715,6.408529
9.942516,3.761200
6.228511,5.056246
0.000000,12.098476
10.329703,11.236987
10.596235,12.603569
13.154069,9.983684
5.247024,12.137644
2.484907,9.990628
10.437346,13.051846
5.081404,15.671505
10.876952,0.000000
10.220595,13.302723
3.555348,8.307459
4.927254,15.011236
5.123964,10.547733
13.013789,9.113389
13.604183,13.547034
4.905275,14.212632
11.552444,5.252273
12.001039,11.172546
8.860925,10.321342
12.673238,12.385089
14.339435,14.004020
8.808668,11.962663
11.806244,14.742996
,8.728912
12.527634,13.728402
9.903887,8.458716
7.724888,5.267858
7.362645,9.290537
12.782804,6.688355
15.298628,7.362645
10.714484,11.706286
8.588956,12.113826
10.234265,10.740345
3.401197,14.340021
10.417717,14.267865
11.469371,7.943783
14.194753,12.225630
14.541588,6.863803
13.678198,13.221881
9.984330,1.386294
3.218876,10.728211
11.153146,14.981226
12.040868,11.868703
10.916033,15.275213
12.584995,5.318120
6.066108,10.337184
14.891676,9.839376
8.324579,15.378560
12.730141,14.079386
5.743003,1.945910
10.448975,4.672829
8.279697,13.422736
12.078768,12.879642
9.174920,14.074741
5.579730,8.124151
10.069764,12.337382
16.506077,8.664578
14.009792,14.078542
13.705389,13.542927
10.988119,5.337538
3.713572,13.222824
12.280178,12.450234
15.043533,4.553877
13.646900,12.958931
12.831679,10.315862
14.355528,9.643745
14.329984,10.945953
11.664109,8.361007
8.764990,12.790295
12.545857,9.450380
15.225565,12.454634
13.709713,10.936672
12.862781,15.668884
14.807555,10.794645
,7.286876
12.571393,11.336021
14.012560,10.360406
9.208839,10.670559
9.723344,12.837281
1.791759,14.989897
11.292865,
10.944365,2.944439
11.598525,8.049108
14.206672,9.242033
4.905275,8.069029
,9.206634
12.305827,12.964823
7.842279,7.664816
11.874536,5.971262
15.390794,7.259820
13.408793,9.390075
11.253935,
9.696033,14.168299
9.884560,8.472614
10.802510,13.175910
15.533643,15.779274
12.160515,14.968074
11.107210,9.513773
10.809041,15.177477
2.995732,
0.000000,10.602045
11.325704,13.997920
9.754117,11.246666
6.973543,9.982484
15.210553,13.346700
5.998937,15.595865
9.871532,10.922930
14.822315,11.400540
13.019045,13.479189
10.356981,9.184817
1.791759,8.846641
11.851004,10.961799
15.049147,6.659294
15.751245,10.916778
13.503424,11.911279
4.532599,13.429788
4.465908,14.389431
14.957154,8.447200
12.135167,
13.821355,14.442375
12.396412,1.945910
8.095904,7.796469
10.788288,11.305963
13.185918,13.235712
6.390241,13.765406
13.312582,11.949986
8.406485,7.427739
12.147781,11.329423
13.409359,
8.915969,15.536933
12.931927,
14.003264,12.772051
12.465594,9.636392
15.300135,10.725160
8.168203,11.854250
12.745264,10.743243
16.107853,11.050906
5.468060,14.758412
1.791759,8.127995
6.652863,16.106450
12.444715,4.934474
11.335400,12.587450
2.995732,
12.457846,11.004680
10.594808,16.506259
10.691672,9.428190
15.976475,10.766757
10.650104,11.383932
13.352678,9.874419
10.604380,14.538909
16.773115,5.017280
14.703889,10.893921
8.217978,10.874551
14.881033,12.431043
14.053946,6.259581
11.237857,8.432724
6.484635,15.371815
15.740960,14.610653
0.000000,10.564912
8.784622,5.521461
9.200997,14.255540
8.747193,7.180070
11.364797,12.901083
7.471932,14.841879
11.184810,14.942074
2.995732,
13.450534,11.399152
15.584714,11.235405
17.489732,3.806662
7.822845,15.350187
12.458783,11.767382
6.892642,12.921568
8.700181,
10.735157,11.436250
9.263123,13.556952
11.791746,8.842171
5.375278,8.384347
15.537029,11.209277
13.692695,4.969813
4.290459,2.564949
9.153029,12.712206
14.436865,6.951772
13.431002,10.367379
11.081742,12.264139
11.291006,5.620401
7.938446,10.616437
14.637711,8.164795
7.885329,1.386294
14.104954,9.626350
12.982658,11.322709
4.543295,8.607034
10.097161,7.347300
12.545092,9.128371
15.188026,8.773075
10.487545,13.177139
9.352274,12.188255
11.041497,9.477998
10.858614,11.931734
16.075947,0.693147
15.215619,14.987849
7.799753,9.624303
15.701557,1.098612
,12.315729
9.171807,13.874547
10.479427,10.968491
8.119696,3.688879
10.163040,8.155075
8.170469,3.367296
8.637817,15.223823
4.859812,6.937314
7.859027,6.434547
3.178054,4.094345
15.825230,14.444718
4.976734,13.234413
7.821242,10.992201
5.948035,13.999054
8.623174,12.848066
14.329407,15.668280
9.754349,10.793742
13.196994,15.190309
13.257847,15.050126
8.735847,7.326466
12.879769,12.881173
13.221117,
12.602911,9.784817
10.108589,11.956290
8.264621,9.102867
9.730264,14.856779
13.519845,4.948760
12.258694,9.843419
13.523675,1.098612
8.486115,15.684805
12.964546,9.383285
9.668018,15.168971
12.415052,11.832295
7.368340,18.139547
14.144426,12.197622
12.679592,
9.770527,9.038009
7.946618,10.675561
10.987561,17.212401
15.291658,11.270841
10.331236,6.860664
11.852051,12.288790
14.307977,8.155649
10.421865,9.506065
7.533694,12.817673
15.830719,13.107727
9.145162,7.349231
3.465736,11.142890
,8.040125
8.657824,11.142065
12.780273,
16.045630,11.920016
1.098612,9.725676
10.187086,4.859812
16.068639,14.810923
6.079933,14.000546
14.262793,10.206920
15.418746,0.693147
14.905153,0.000000
13.120970,8.821142
16.306096,13.963009
2.302585,12.063235
8.283241,13.830636
14.620931,1.945910
10.865726,7.876638
12.057648,10.848618
,13.221868
11.072962,9.967072
10.728606,13.361341
13.995604,4.634729
9.701188,8.201386
14.699193,11.918171
12.806013,7.351158
14.141750,9.633449
4.189655,10.740822
1.609438,13.272852
13.527626,15.555624
12.847250,14.354054
13.612585,8.737453
10.471950,11.629677
8.579792,5.411646
10.356981,12.494345
2.079442,3.688879
12.110992,6.511745
9.586308,1.386294
7.652546,14.472586
7.938089,15.045294
15.018008,12.181969
12.634984,13.827020
0.693147,2.564949
14.590051,11.101825
14.459791,4.007333
12.238559,5.863631
11.580892,10.628206
14.977437,12.171797
15.385682,9.992734
15.541664,11.091529
13.072028,10.959401
14.843969,8.741935
7.934155,11.686215
9.044050,7.906179
9.295876,2.484907
12.349177,11.259129
15.811910,10.845933
7.737616,13.682734
7.674617,1.098612
5.117994,3.044522
8.238801,13.001325
6.698268,15.784996
9.109857,7.018402
13.811147,12.021483
14.981523,
14.242488,
15.606517,6.167516
5.739793,13.554592
12.150444,6.714171
9.679906,6.593045
8.548886,11.988893
14.740897,6.875232
11.943064,7.789455
14.379711,13.012990
8.904766,6.907755
11.980739,6.981006
13.290569,13.255064
10.412201,0.693147
5.513429,
6.133398,13.296063
12.498328,14.294540
,9.216322
13.141856,12.182645
13.550853,3.610918
14.951397,12.325281
10.141480,15.636524
3.970292,0.693147
9.172223,12.217952
4.127134,3.688879
12.088448,13.756059
10.159872,5.953243
8.580168,8.157657
2.639057,12.732557
10.464702,10.103322
11.947140,15.460826
1.098612,4.510860
14.637720,11.004597
14.200304,10.984021
13.390060,8.432071
13.764991,11.223642
7.000334,8.596004
9.459853,11.348652
11.763964,8.035279
11.757400,13.992681
4.477337,4.595120
1.945910,7.256297
15.723906,11.500650
14.969707,14.065442
0.693147,8.635865
13.499365,8.379539
8.250359,13.268360
13.751745,13.294269
12.515908,9.681094
17.221996,5.697093
4.418841,9.211839
16.529689,14.655705
12.504309,8.564649
13.433569,7.697121
12.499991,13.384368
9.775427,12.551699
15.232746,7.052721
3.931826,14.890868
8.056427,11.047679
11.568161,11.302279
14.058000,11.452613
10.201516,13.517718
14.756718,10.771218
15.909047,7.703459
8.542471,17.152204
10.015565,7.727976
12.358399,12.632976
10.029371,10.964156
11.241432,10.226404
10.280725,13.960773
5.398163,7.998671
12.580016,6.476972
11.527647,11.982035
13.003012,16.700307
12.274035,14.025411
7.153834,11.184602
13.612186,9.599744
11.811740,7.054450
14.234885,14.060174
12.338477,10.626194
9.015663,10.676485
13.783396,8.127700
6.059123,11.302686
2.639057,14.386844
7.411556,9.908972
15.450465,11.719964
16.090904,13.459331
10.196381,13.061762
14.240856,10.828460
15.156324,11.365342
5.955837,1.945910
13.463143,12.404382
1.945910,9.650078
11.941873,8.462315
11.242022,12.858978
4.330733,14.801013
,12.921910
10.116379,6.856462
11.935739,11.766730
12.791362,12.724366
11.629009,11.774828
8.939319,12.329931
5.762051,9.047704
3.433987,
12.951032,13.042248
9.832582,14.014025
4.584967,13.611598
13.574109,13.511131
11.301476,13.042261
7.512071,2.302585
7.883446,6.016157
10.920384,7.423568
,10.913451
13.112347,15.708071
13.228363,10.984275
15.388210,5.645447
12.765374,14.956425
9.601233,14.523090
9.070388,6.850126
13.414751,8.956866
13.793810,14.097698
13.481846,11.150577
15.495476,10.912175
2.890372,11.816897
13.589346,13.642647
11.724806,13.900777
5.214936,11.581556
11.666993,2.890372
11.495342,13.472689
8.109826,6.240276
10.318441,14.092416
12.491646,15.424951
10.778748,11.106985
11.807772,14.883860
9.122492,11.653835
15.503265,0.693147
10.953347,15.061107
12.047007,6.582025
9.689551,10.674891
12.353268,5.342334
13.470315,3.178054
7.621195,13.547253
13.707730,12.993252
6.495266,11.578001
17.512078,10.651383
16.283360,12.586299
6.630683,13.459017
9.578657,12.237998
1.098612,15.828689
12.944874,10.985479
9.831830,
7.174724,11.110670
8.512583,11.970901
11.238647,9.381685
14.121789,8.942853
10.323841,13.307699
4.753590,14.471843
2.302585,4.844187
10.042771,6.827629
13.062159,8.778942
14.563409,13.907576
11.431965,11.530726
13.811950,10.852362
16.673832,12.699799
2.302585,13.862987
9.490318,13.974570
13.827709,5.805135
11.924035,15.570364
8.831128,11.058323
16.396430,8.749257
4.290459,
8.798002,7.852828
13.873918,13.129174
12.256747,13.714960
14.225321,10.211854
5.159055,12.263067
8.670429,13.927645
9.400630,10.375863
,3.784190
11.283173,13.011007
15.797828,14.205507
6.594413,12.483708
13.309009,9.066585
13.367619,13.128357
10.132136,13.937718
13.088883,13.812112
0.693147,11.772270
11.103889,11.801437
8.569406,10.327218
11.726511,6.903747
11.664307,13.477538
4.430817,12.491800
10.428926,7.852828
12.494135,12.417467
11.153217,15.708080
12.046584,10.976867
13.601447,5.783825
4.204693,14.319621
13.278666,11.860246
9.003685,
11.585962,12.182476
11.164785,1.945910
15.265958,11.312607
0.000000,17.370240
15.314885,9.779680
10.933357,13.074645
14.076794,14.565792
12.670882,8.080237
6.259581,13.129254
11.684515,13.530015
11.856097,10.692649
6.543912,11.267038
12.480426,7.113956
10.300820,10.835396
10.790329,15.080442
,13.377578
11.434088,16.175265
9.897319,15.793647
9.472935,11.809490
6.650279,13.033077
14.799486,7.471363
8.807173,13.475297
4.897840,11.609535
10.965263,14.429593
10.493078,11.750690
9.105313,10.403080
16.168848,8.607399
12.813155,15.612777
10.631205,13.288442
13.727931,15.938528
11.101870,8.675051
11.721093,14.182346
13.792314,12.221729
2.397895,15.393463
12.887603,12.700943
10.678652,11.346233
10.302230,11.234071
8.416931,12.904309
11.386931,1.386294
12.139821,13.482075
6.739337,11.369586
14.987703,13.054748
14.352335,8.173857
13.333455,10.345510
14.521443,15.927019
13.355972,8.995785
12.824415,12.792264
10.422906,4.634729
3.850148,13.656832
15.698181,11.815989
14.324035,10.221505
8.453188,11.379920
10.962648,6.107023
9.060099,7.242082
7.597396,14.226504
8.252707,14.777686
9.514880,5.805135
8.532082,8.985195
14.475767,10.825024
9.235813,10.664947
9.411647,14.057976
,9.095603
3.367296,13.951507
10.769474,10.837265
12.786034,7.100852
8.466952,15.238891
5.087596,13.810620
12.067552,7.736744
0.693147,2.484907
,15.539187
5.934894,14.504777
12.594914,9.497922
13.608242,4.406719
12.769686,8.928110
10.242243,14.806487
10.356599,12.710441
14.688296,10.774509
2.484907,4.624973
16.454450,15.050682
10.099753,14.078191
7.111512,15.291760
10.713773,15.360753
12.452526,7.299797
12.598858,7.993282
4.795791,13.016131
10.233798,7.864804
15.749022,12.545419
11.776481,14.303936
13.678575,17.357289
,
12.267709,12.307893
14.725635,12.783015
16.440162,10.316193
11.598277,14.593051
10.856457,14.606409
15.714004,11.929271
8.755422,11.813904
11.365017,13.614627
14.396461,5.783825
5.318120,13.835126
14.706289,9.958118
9.525151,12.921094
13.861668,10.461101
11.624351,13.885315
16.105353,
12.264346,14.921533
0.693147,6.371612
10.575283,11.402150
11.565803,14.961449
7.180831,12.417427
0.000000,7.962416
10.195747,10.724786
4.418841,15.870824
12.156730,6.142037
